kernel,mesh_width,mesh_height,nb_iterations,nb_repeat,rep,timing,check_status
stencil_avx2,1000,30,100,10,1,6.658975e-03,0
stencil_avx2,1000,30,100,10,2,6.022466e-03,0
stencil_avx2,1000,30,100,10,3,5.652080e-03,0
stencil_avx2,1000,30,100,10,4,5.310518e-03,0
stencil_avx2,1000,30,100,10,5,4.984917e-03,0
stencil_avx2,1000,30,100,10,6,4.716127e-03,0
stencil_avx2,1000,30,100,10,7,4.515492e-03,0
stencil_avx2,1000,30,100,10,8,4.293899e-03,0
stencil_avx2,1000,30,100,10,9,4.099952e-03,0
stencil_avx2,1000,35,100,10,0,6.767313e-03,0
stencil_avx2,1000,35,100,10,1,6.371515e-03,0
stencil_avx2,1000,35,100,10,2,6.121939e-03,0
stencil_avx2,1000,35,100,10,3,6.108639e-03,0
stencil_avx2,1000,35,100,10,4,6.104062e-03,0
stencil_avx2,1000,35,100,10,5,6.105832e-03,0
stencil_avx2,1000,35,100,10,6,6.111198e-03,0
stencil_avx2,1000,35,100,10,7,6.111564e-03,0
stencil_avx2,1000,35,100,10,8,6.103274e-03,0
stencil_avx2,1000,35,100,10,9,6.105967e-03,0
stencil_avx2,1000,40,100,10,0,1.419989e-02,0
stencil_avx2,1000,40,100,10,1,1.160965e-02,0
stencil_avx2,1000,40,100,10,2,1.021939e-02,0
stencil_avx2,1000,40,100,10,3,9.197031e-03,0
stencil_avx2,1000,40,100,10,4,8.440325e-03,0
stencil_avx2,1000,40,100,10,5,7.804900e-03,0
stencil_avx2,1000,40,100,10,6,7.348546e-03,0
stencil_avx2,1000,40,100,10,7,7.076941e-03,0
stencil_avx2,1000,40,100,10,8,7.054061e-03,0
stencil_avx2,1000,40,100,10,9,7.053112e-03,0
stencil_avx2,1000,45,100,10,0,8.277625e-03,0
stencil_avx2,1000,45,100,10,1,8.136288e-03,0
stencil_avx2,1000,45,100,10,2,8.127015e-03,0
stencil_avx2,1000,45,100,10,3,8.134012e-03,0
stencil_avx2,1000,45,100,10,4,8.131272e-03,0
stencil_avx2,1000,45,100,10,5,8.133639e-03,0
stencil_avx2,1000,45,100,10,6,8.134435e-03,0
stencil_avx2,1000,45,100,10,7,8.134437e-03,0
stencil_avx2,1000,45,100,10,8,8.127635e-03,0
stencil_avx2,1000,45,100,10,9,8.132725e-03,0
stencil_avx2,1000,50,100,10,0,1.819502e-02,0
stencil_avx2,1000,50,100,10,1,1.457378e-02,0
stencil_avx2,1000,50,100,10,2,1.266422e-02,0
stencil_avx2,1000,50,100,10,3,1.121977e-02,0
stencil_avx2,1000,50,100,10,4,1.016061e-02,0
stencil_avx2,1000,50,100,10,5,9.388147e-03,0
stencil_avx2,1000,50,100,10,6,9.298785e-03,0
stencil_avx2,1000,50,100,10,7,9.294519e-03,0
stencil_avx2,1000,50,100,10,8,9.311954e-03,0
stencil_avx2,1000,50,100,10,9,9.302214e-03,0
stencil_avx2,1000,100,100,10,0,1.936537e-02,0
stencil_avx2,1000,100,100,10,1,1.910258e-02,0
stencil_avx2,1000,100,100,10,2,1.909063e-02,0
stencil_avx2,1000,100,100,10,3,1.909517e-02,0
stencil_avx2,1000,100,100,10,4,1.909969e-02,0
stencil_avx2,1000,100,100,10,5,1.910489e-02,0
stencil_avx2,1000,100,100,10,6,1.911117e-02,0
stencil_avx2,1000,100,100,10,7,1.908911e-02,0
stencil_avx2,1000,100,100,10,8,1.908393e-02,0
stencil_avx2,1000,100,100,10,9,1.910632e-02,0
stencil_avx2,1000,1000,100,10,0,2.368859e-01,0
stencil_avx2,1000,1000,100,10,1,1.909319e-01,0
stencil_avx2,1000,1000,100,10,2,1.908458e-01,0
stencil_avx2,1000,1000,100,10,3,1.909039e-01,0
stencil_avx2,1000,1000,100,10,4,1.909418e-01,0
stencil_avx2,1000,1000,100,10,5,1.915268e-01,0
stencil_avx2,1000,1000,100,10,6,1.909573e-01,0
stencil_avx2,1000,1000,100,10,7,1.909234e-01,0
stencil_avx2,1000,1000,100,10,8,1.908580e-01,0
stencil_avx2,1000,1000,100,10,9,1.908652e-01,0
stencil_avx2,1000,2000,100,10,0,5.070150e-01,0
stencil_avx2,1000,2000,100,10,1,3.803483e-01,0
stencil_avx2,1000,2000,100,10,2,3.802766e-01,0
stencil_avx2,1000,2000,100,10,3,3.803580e-01,0
stencil_avx2,1000,2000,100,10,4,3.806407e-01,0
stencil_avx2,1000,2000,100,10,5,3.804955e-01,0
stencil_avx2,1000,2000,100,10,6,3.811802e-01,0
stencil_avx2,1000,2000,100,10,7,3.805732e-01,0
stencil_avx2,1000,2000,100,10,8,3.806897e-01,0
stencil_avx2,1000,2000,100,10,9,3.806838e-01,0
stencil_avx2,2000,5,100,10,0,2.008738e-03,0
stencil_avx2,2000,5,100,10,1,1.972078e-03,0
stencil_avx2,2000,5,100,10,2,1.837794e-03,0
stencil_avx2,2000,5,100,10,3,1.816974e-03,0
stencil_avx2,2000,5,100,10,4,1.737860e-03,0
stencil_avx2,2000,5,100,10,5,1.700965e-03,0
stencil_avx2,2000,5,100,10,6,1.685406e-03,0
stencil_avx2,2000,5,100,10,7,1.568967e-03,0
stencil_avx2,2000,5,100,10,8,1.572471e-03,0
stencil_avx2,2000,5,100,10,9,1.572054e-03,0
stencil_avx2,2000,10,100,10,0,3.976117e-03,0
stencil_avx2,2000,10,100,10,1,3.727000e-03,0
stencil_avx2,2000,10,100,10,2,3.663171e-03,0
stencil_avx2,2000,10,100,10,3,3.483891e-03,0
stencil_avx2,2000,10,100,10,4,3.299934e-03,0
stencil_avx2,2000,10,100,10,5,3.270787e-03,0
stencil_avx2,2000,10,100,10,6,3.134938e-03,0
stencil_avx2,2000,10,100,10,7,3.030845e-03,0
stencil_avx2,2000,10,100,10,8,2.988573e-03,0
stencil_avx2,2000,10,100,10,9,2.868183e-03,0
stencil_avx2,2000,15,100,10,0,7.342002e-03,0
stencil_avx2,2000,15,100,10,1,6.449012e-03,0
stencil_avx2,2000,15,100,10,2,5.865823e-03,0
stencil_avx2,2000,15,100,10,3,5.421124e-03,0
stencil_avx2,2000,15,100,10,4,5.096359e-03,0
stencil_avx2,2000,15,100,10,5,4.810286e-03,0
stencil_avx2,2000,15,100,10,6,4.550224e-03,0
stencil_avx2,2000,15,100,10,7,4.342827e-03,0
stencil_avx2,2000,15,100,10,8,4.181509e-03,0
stencil_avx2,2000,15,100,10,9,4.038823e-03,0
stencil_avx2,2000,20,100,10,0,1.365866e-02,0
stencil_avx2,2000,20,100,10,1,1.130416e-02,0
stencil_avx2,2000,20,100,10,2,9.926970e-03,0
stencil_avx2,2000,20,100,10,3,8.934279e-03,0
stencil_avx2,2000,20,100,10,4,8.161109e-03,0
stencil_avx2,2000,20,100,10,5,7.619587e-03,0
stencil_avx2,2000,20,100,10,6,7.069320e-03,0
stencil_avx2,2000,20,100,10,7,6.594799e-03,0
stencil_avx2,2000,20,100,10,8,5.537313e-03,0
stencil_avx2,2000,20,100,10,9,5.512440e-03,0
stencil_avx2,2000,25,100,10,0,7.429324e-03,0
stencil_avx2,2000,25,100,10,1,7.247666e-03,0
stencil_avx2,2000,25,100,10,2,7.213189e-03,0
stencil_avx2,2000,25,100,10,3,7.161766e-03,0
stencil_avx2,2000,25,100,10,4,7.143723e-03,0
stencil_avx2,2000,25,100,10,5,7.120983e-03,0
stencil_avx2,2000,25,100,10,6,7.115868e-03,0
stencil_avx2,2000,25,100,10,7,7.116877e-03,0
stencil_avx2,2000,25,100,10,8,7.123060e-03,0
stencil_avx2,2000,25,100,10,9,7.120097e-03,0
stencil_avx2,2000,30,100,10,0,8.807848e-03,0
stencil_avx2,2000,30,100,10,1,8.647177e-03,0
stencil_avx2,2000,30,100,10,2,8.642940e-03,0
stencil_avx2,2000,30,100,10,3,8.637306e-03,0
stencil_avx2,2000,30,100,10,4,8.644284e-03,0
stencil_avx2,2000,30,100,10,5,8.643275e-03,0
stencil_avx2,2000,30,100,10,6,8.637316e-03,0
stencil_avx2,2000,30,100,10,7,8.639116e-03,0
stencil_avx2,2000,30,100,10,8,8.641611e-03,0
stencil_avx2,2000,30,100,10,9,8.637660e-03,0
stencil_avx2,2000,35,100,10,0,2.477267e-02,0
stencil_avx2,2000,35,100,10,1,1.855041e-02,0
stencil_avx2,2000,35,100,10,2,1.558519e-02,0
stencil_avx2,2000,35,100,10,3,1.380396e-02,0
stencil_avx2,2000,35,100,10,4,1.281278e-02,0
stencil_avx2,2000,35,100,10,5,1.277927e-02,0
stencil_avx2,2000,35,100,10,6,1.278277e-02,0
stencil_avx2,2000,35,100,10,7,1.277411e-02,0
stencil_avx2,2000,35,100,10,8,1.278013e-02,0
stencil_avx2,2000,35,100,10,9,1.277680e-02,0
stencil_avx2,2000,40,100,10,0,2.806107e-02,0
stencil_avx2,2000,40,100,10,1,2.086587e-02,0
stencil_avx2,2000,40,100,10,2,1.723734e-02,0
stencil_avx2,2000,40,100,10,3,1.503818e-02,0
stencil_avx2,2000,40,100,10,4,1.476633e-02,0
stencil_avx2,2000,40,100,10,5,1.477157e-02,0
stencil_avx2,2000,40,100,10,6,1.476866e-02,0
stencil_avx2,2000,40,100,10,7,1.477000e-02,0
stencil_avx2,2000,40,100,10,8,1.477071e-02,0
stencil_avx2,2000,40,100,10,9,1.476385e-02,0
stencil_avx2,2000,45,100,10,0,3.080049e-02,0
stencil_avx2,2000,45,100,10,1,2.248343e-02,0
stencil_avx2,2000,45,100,10,2,1.846129e-02,0
stencil_avx2,2000,45,100,10,3,1.654376e-02,0
stencil_avx2,2000,45,100,10,4,1.653799e-02,0
stencil_avx2,2000,45,100,10,5,1.652065e-02,0
stencil_avx2,2000,45,100,10,6,1.652944e-02,0
stencil_avx2,2000,45,100,10,7,1.652301e-02,0
stencil_avx2,2000,45,100,10,8,1.652528e-02,0
stencil_avx2,2000,45,100,10,9,1.653495e-02,0
stencil_avx2,2000,50,100,10,0,3.401487e-02,0
stencil_avx2,2000,50,100,10,1,2.428446e-02,0
stencil_avx2,2000,50,100,10,2,1.977622e-02,0
stencil_avx2,2000,50,100,10,3,1.846293e-02,0
stencil_avx2,2000,50,100,10,4,1.845866e-02,0
stencil_avx2,2000,50,100,10,5,1.845530e-02,0
stencil_avx2,2000,50,100,10,6,1.844972e-02,0
stencil_avx2,2000,50,100,10,7,1.845475e-02,0
stencil_avx2,2000,50,100,10,8,1.845191e-02,0
stencil_avx2,2000,50,100,10,9,1.845164e-02,0
stencil_avx2,2000,100,100,10,0,6.333020e-02,0
stencil_avx2,2000,100,100,10,1,3.901694e-02,0
stencil_avx2,2000,100,100,10,2,3.788367e-02,0
stencil_avx2,2000,100,100,10,3,3.789199e-02,0
stencil_avx2,2000,100,100,10,4,3.789559e-02,0
stencil_avx2,2000,100,100,10,5,3.787707e-02,0
stencil_avx2,2000,100,100,10,6,3.789590e-02,0
stencil_avx2,2000,100,100,10,7,3.788710e-02,0
stencil_avx2,2000,100,100,10,8,3.788591e-02,0
stencil_avx2,2000,100,100,10,9,3.788528e-02,0
stencil_avx2,2000,1000,100,10,0,4.857917e-01,0
stencil_avx2,2000,1000,100,10,1,3.607146e-01,0
stencil_avx2,2000,1000,100,10,2,3.606782e-01,0
stencil_avx2,2000,1000,100,10,3,3.606464e-01,0
stencil_avx2,2000,1000,100,10,4,3.602393e-01,0
stencil_avx2,2000,1000,100,10,5,3.612143e-01,0
stencil_avx2,2000,1000,100,10,6,3.607694e-01,0
stencil_avx2,2000,1000,100,10,7,3.603849e-01,0
stencil_avx2,2000,1000,100,10,8,3.607592e-01,0
stencil_avx2,2000,1000,100,10,9,3.610571e-01,0
stencil_avx2,2000,2000,100,10,0,7.381720e-01,0
stencil_avx2,2000,2000,100,10,1,7.319775e-01,0
stencil_avx2,2000,2000,100,10,2,7.325677e-01,0
stencil_avx2,2000,2000,100,10,3,7.325066e-01,0
stencil_avx2,2000,2000,100,10,4,7.309806e-01,0
stencil_avx2,2000,2000,100,10,5,7.323842e-01,0
stencil_avx2,2000,2000,100,10,6,7.310408e-01,0
stencil_avx2,2000,2000,100,10,7,7.324096e-01,0
stencil_avx2,2000,2000,100,10,8,7.318543e-01,0
stencil_avx2,2000,2000,100,10,9,7.324458e-01,0
stencil,5,5,100,10,0,2.560700e-05,0
stencil,5,5,100,10,1,2.400000e-05,0
stencil,5,5,100,10,2,2.078100e-05,0
stencil,5,5,100,10,3,2.540300e-05,0
stencil,5,5,100,10,4,2.334400e-05,0
stencil,5,5,100,10,5,3.324400e-05,0
stencil,5,5,100,10,6,2.730300e-05,0
stencil,5,5,100,10,7,2.274400e-05,0
stencil,5,5,100,10,8,2.468100e-05,0
stencil,5,5,100,10,9,2.335000e-05,0
stencil,5,10,100,10,0,4.447400e-05,0
stencil,5,10,100,10,1,4.884300e-05,0
stencil,5,10,100,10,2,3.842900e-05,0
stencil,5,10,100,10,3,3.965800e-05,0
stencil,5,10,100,10,4,3.648800e-05,0
stencil,5,10,100,10,5,3.817100e-05,0
stencil,5,10,100,10,6,4.321000e-05,0
stencil,5,10,100,10,7,3.716000e-05,0
stencil,5,10,100,10,8,4.900100e-05,0
stencil,5,10,100,10,9,4.108000e-05,0
stencil,5,15,100,10,0,5.693400e-05,0
stencil,5,15,100,10,1,5.654700e-05,0
stencil,5,15,100,10,2,5.927800e-05,0
stencil,5,15,100,10,3,5.442300e-05,0
stencil,5,15,100,10,4,6.723200e-05,0
stencil,5,15,100,10,5,5.647200e-05,0
stencil,5,15,100,10,6,5.753400e-05,0
stencil,5,15,100,10,7,5.926600e-05,0
stencil,5,15,100,10,8,5.660600e-05,0
stencil,5,15,100,10,9,5.887500e-05,0
stencil,5,20,100,10,0,3.859800e-05,0
stencil,5,20,100,10,1,3.994100e-05,0
stencil,5,20,100,10,2,3.508200e-05,0
stencil,5,20,100,10,3,3.649900e-05,0
stencil,5,20,100,10,4,3.669100e-05,0
stencil,5,20,100,10,5,3.572100e-05,0
stencil,5,20,100,10,6,4.386600e-05,0
stencil,5,20,100,10,7,3.095900e-05,0
stencil,5,20,100,10,8,3.017300e-05,0
stencil,5,20,100,10,9,2.905400e-05,0
stencil,5,25,100,10,0,3.732400e-05,0
stencil,5,25,100,10,1,3.599700e-05,0
stencil,5,25,100,10,2,3.503300e-05,0
stencil,5,25,100,10,3,3.549800e-05,0
stencil,5,25,100,10,4,3.560200e-05,0
stencil,5,25,100,10,5,4.413800e-05,0
stencil,5,25,100,10,6,3.546900e-05,0
stencil,5,25,100,10,7,3.535500e-05,0
stencil,5,25,100,10,8,3.833900e-05,0
stencil,5,25,100,10,9,4.314100e-05,0
stencil,5,30,100,10,0,4.454100e-05,0
stencil,5,30,100,10,1,4.349600e-05,0
stencil,5,30,100,10,2,4.984000e-05,0
stencil,5,30,100,10,3,4.382500e-05,0
stencil,5,30,100,10,4,4.255800e-05,0
stencil,5,30,100,10,5,4.325600e-05,0
stencil,5,30,100,10,6,4.257100e-05,0
stencil,5,30,100,10,7,4.169200e-05,0
stencil,5,30,100,10,8,4.202900e-05,0
stencil,5,30,100,10,9,5.058600e-05,0
stencil,5,35,100,10,0,1.210870e-04,0
stencil,5,35,100,10,1,1.194830e-04,0
stencil,5,35,100,10,2,1.218660e-04,0
stencil,5,35,100,10,3,1.332130e-04,0
stencil,5,35,100,10,4,1.285980e-04,0
stencil,5,35,100,10,5,1.163630e-04,0
stencil,5,35,100,10,6,1.145330e-04,0
stencil,5,35,100,10,7,1.250450e-04,0
stencil,5,35,100,10,8,1.181370e-04,0
stencil,5,35,100,10,9,1.192360e-04,0
stencil,5,40,100,10,0,1.276410e-04,0
stencil,5,40,100,10,1,1.329400e-04,0
stencil,5,40,100,10,2,1.251330e-04,0
stencil,5,40,100,10,3,1.256290e-04,0
stencil,5,40,100,10,4,1.217660e-04,0
stencil,5,40,100,10,5,1.294010e-04,0
stencil,5,40,100,10,6,1.247930e-04,0
stencil,5,40,100,10,7,1.243880e-04,0
stencil,5,40,100,10,8,1.424610e-04,0
stencil,5,40,100,10,9,1.399230e-04,0
stencil,5,45,100,10,0,1.438290e-04,0
stencil,5,45,100,10,1,1.525490e-04,0
stencil,5,45,100,10,2,1.383030e-04,0
stencil,5,45,100,10,3,1.415310e-04,0
stencil,5,45,100,10,4,1.416440e-04,0
stencil,5,45,100,10,5,1.420240e-04,0
stencil,5,45,100,10,6,1.412060e-04,0
stencil,5,45,100,10,7,1.409750e-04,0
stencil,5,45,100,10,8,1.589580e-04,0
stencil,5,45,100,10,9,1.506520e-04,0
stencil,5,50,100,10,0,1.643380e-04,0
stencil,5,50,100,10,1,1.599130e-04,0
stencil,5,50,100,10,2,1.558410e-04,0
stencil,5,50,100,10,3,1.529140e-04,0
stencil,5,50,100,10,4,1.670160e-04,0
stencil,5,50,100,10,5,1.607710e-04,0
stencil,5,50,100,10,6,1.627300e-04,0
stencil,5,50,100,10,7,1.580340e-04,0
stencil,5,50,100,10,8,1.536790e-04,0
stencil,5,50,100,10,9,1.702810e-04,0
stencil,5,100,100,10,0,1.527790e-04,0
stencil,5,100,100,10,1,1.544520e-04,0
stencil,5,100,100,10,2,1.453480e-04,0
stencil,5,100,100,10,3,1.494410e-04,0
stencil,5,100,100,10,4,1.500310e-04,0
stencil,5,100,100,10,5,1.688420e-04,0
stencil,5,100,100,10,6,1.719290e-04,0
stencil,5,100,100,10,7,1.774070e-04,0
stencil,5,100,100,10,8,1.772560e-04,0
stencil,5,100,100,10,9,1.873040e-04,0
stencil,5,1000,100,10,0,3.000502e-03,0
stencil,5,1000,100,10,1,3.255511e-03,0
stencil,5,1000,100,10,2,3.167790e-03,0
stencil,5,1000,100,10,3,3.003667e-03,0
stencil,5,1000,100,10,4,3.018262e-03,0
stencil,5,1000,100,10,5,2.879064e-03,0
stencil,5,1000,100,10,6,2.881337e-03,0
stencil,5,1000,100,10,7,2.788839e-03,0
stencil,5,1000,100,10,8,2.751850e-03,0
stencil,5,1000,100,10,9,2.699194e-03,0
stencil,5,2000,100,10,0,5.209073e-03,0
stencil,5,2000,100,10,1,5.058026e-03,0
stencil,5,2000,100,10,2,4.853294e-03,0
stencil,5,2000,100,10,3,4.697381e-03,0
stencil,5,2000,100,10,4,4.614426e-03,0
stencil,5,2000,100,10,5,4.572684e-03,0
stencil,5,2000,100,10,6,4.569139e-03,0
stencil,5,2000,100,10,7,4.570600e-03,0
stencil,5,2000,100,10,8,4.575921e-03,0
stencil,5,2000,100,10,9,4.589775e-03,0
stencil,10,5,100,10,0,4.804300e-05,0
stencil,10,5,100,10,1,4.576300e-05,0
stencil,10,5,100,10,2,4.643800e-05,0
stencil,10,5,100,10,3,4.720400e-05,0
stencil,10,5,100,10,4,4.385000e-05,0
stencil,10,5,100,10,5,4.592400e-05,0
stencil,10,5,100,10,6,4.835100e-05,0
stencil,10,5,100,10,7,4.400000e-05,0
stencil,10,5,100,10,8,4.395300e-05,0
stencil,10,5,100,10,9,4.572100e-05,0
stencil,10,10,100,10,0,8.876900e-05,0
stencil,10,10,100,10,1,8.462100e-05,0
stencil,10,10,100,10,2,8.201800e-05,0
stencil,10,10,100,10,3,8.712100e-05,0
stencil,10,10,100,10,4,8.304300e-05,0
stencil,10,10,100,10,5,8.726600e-05,0
stencil,10,10,100,10,6,8.495700e-05,0
stencil,10,10,100,10,7,8.472700e-05,0
stencil,10,10,100,10,8,8.453500e-05,0
stencil,10,10,100,10,9,8.245900e-05,0
stencil,10,15,100,10,0,8.472700e-05,0
stencil,10,15,100,10,1,8.133700e-05,0
stencil,10,15,100,10,2,8.338100e-05,0
stencil,10,15,100,10,3,8.064700e-05,0
stencil,10,15,100,10,4,8.032000e-05,0
stencil,10,15,100,10,5,8.209400e-05,0
stencil,10,15,100,10,6,8.123900e-05,0
stencil,10,15,100,10,7,7.669600e-05,0
stencil,10,15,100,10,8,7.959700e-05,0
stencil,10,15,100,10,9,8.154600e-05,0
stencil,10,20,100,10,0,9.701900e-05,0
stencil,10,20,100,10,1,9.466000e-05,0
stencil,10,20,100,10,2,9.559600e-05,0
stencil,10,20,100,10,3,9.342600e-05,0
stencil,10,20,100,10,4,9.334600e-05,0
stencil,10,20,100,10,5,9.334800e-05,0
stencil,10,20,100,10,6,9.530900e-05,0
stencil,10,20,100,10,7,9.856100e-05,0
stencil,10,20,100,10,8,1.131830e-04,0
stencil,10,20,100,10,9,1.118460e-04,0
stencil,10,25,100,10,0,1.160960e-04,0
stencil,10,25,100,10,1,1.115260e-04,0
stencil,10,25,100,10,2,1.109260e-04,0
stencil,10,25,100,10,3,1.142550e-04,0
stencil,10,25,100,10,4,1.145030e-04,0
stencil,10,25,100,10,5,1.155560e-04,0
stencil,10,25,100,10,6,1.143130e-04,0
stencil,10,25,100,10,7,1.133530e-04,0
stencil,10,25,100,10,8,1.316070e-04,0
stencil,10,25,100,10,9,1.333760e-04,0
stencil,10,30,100,10,0,1.390510e-04,0
stencil,10,30,100,10,1,1.343080e-04,0
stencil,10,30,100,10,2,1.392330e-04,0
stencil,10,30,100,10,3,1.377310e-04,0
stencil,10,30,100,10,4,1.365480e-04,0
stencil,10,30,100,10,5,1.400120e-04,0
stencil,10,30,100,10,6,1.379920e-04,0
stencil,10,30,100,10,7,1.352560e-04,0
stencil,10,30,100,10,8,1.518030e-04,0
stencil,10,30,100,10,9,1.656430e-04,0
stencil,10,35,100,10,0,2.940840e-04,0
stencil,10,35,100,10,1,2.850160e-04,0
stencil,10,35,100,10,2,2.862020e-04,0
stencil,10,35,100,10,3,2.734200e-04,0
stencil,10,35,100,10,4,2.762880e-04,0
stencil,10,35,100,10,5,2.837620e-04,0
stencil,10,35,100,10,6,2.898670e-04,0
stencil,10,35,100,10,7,2.747780e-04,0
stencil,10,35,100,10,8,2.864050e-04,0
stencil,10,35,100,10,9,2.835020e-04,0
stencil,10,40,100,10,0,3.225130e-04,0
stencil,10,40,100,10,1,2.962070e-04,0
stencil,10,40,100,10,2,3.092000e-04,0
stencil,10,40,100,10,3,3.041120e-04,0
stencil,10,40,100,10,4,3.056330e-04,0
stencil,10,40,100,10,5,3.164000e-04,0
stencil,10,40,100,10,6,3.047250e-04,0
stencil,10,40,100,10,7,2.969080e-04,0
stencil,10,40,100,10,8,3.052240e-04,0
stencil,10,40,100,10,9,3.065480e-04,0
stencil,10,45,100,10,0,2.245070e-04,0
stencil,10,45,100,10,1,2.082840e-04,0
stencil,10,45,100,10,2,2.088580e-04,0
stencil,10,45,100,10,3,2.155970e-04,0
stencil,10,45,100,10,4,2.120060e-04,0
stencil,10,45,100,10,5,2.190160e-04,0
stencil,10,45,100,10,6,2.337310e-04,0
stencil,10,45,100,10,7,2.620670e-04,0
stencil,10,45,100,10,8,2.589950e-04,0
stencil,10,45,100,10,9,2.592820e-04,0
stencil,10,50,100,10,0,3.514250e-04,0
stencil,10,50,100,10,1,3.549930e-04,0
stencil,10,50,100,10,2,3.550160e-04,0
stencil,10,50,100,10,3,3.663630e-04,0
stencil,10,50,100,10,4,3.682760e-04,0
stencil,10,50,100,10,5,3.745380e-04,0
stencil,10,50,100,10,6,3.646030e-04,0
stencil,10,50,100,10,7,3.584880e-04,0
stencil,10,50,100,10,8,3.554230e-04,0
stencil,10,50,100,10,9,3.754260e-04,0
stencil,10,100,100,10,0,6.696990e-04,0
stencil,10,100,100,10,1,6.629750e-04,0
stencil,10,100,100,10,2,6.682630e-04,0
stencil,10,100,100,10,3,6.616210e-04,0
stencil,10,100,100,10,4,6.523890e-04,0
stencil,10,100,100,10,5,7.671230e-04,0
stencil,10,100,100,10,6,7.633360e-04,0
stencil,10,100,100,10,7,7.696850e-04,0
stencil,10,100,100,10,8,7.626280e-04,0
stencil,10,100,100,10,9,7.624380e-04,0
stencil,10,1000,100,10,0,9.474421e-03,0
stencil,10,1000,100,10,1,9.696279e-03,0
stencil,10,1000,100,10,2,8.726172e-03,0
stencil,10,1000,100,10,3,7.999978e-03,0
stencil,10,1000,100,10,4,7.449497e-03,0
stencil,10,1000,100,10,5,7.116304e-03,0
stencil,10,1000,100,10,6,6.677254e-03,0
stencil,10,1000,100,10,7,6.410804e-03,0
stencil,10,1000,100,10,8,6.377655e-03,0
stencil,10,1000,100,10,9,6.375184e-03,0
stencil,10,2000,100,10,0,1.288799e-02,0
stencil,10,2000,100,10,1,1.282708e-02,0
stencil,10,2000,100,10,2,1.303064e-02,0
stencil,10,2000,100,10,3,1.302406e-02,0
stencil,10,2000,100,10,4,1.302110e-02,0
stencil,10,2000,100,10,5,1.302156e-02,0
stencil,10,2000,100,10,6,1.301781e-02,0
stencil,10,2000,100,10,7,1.304075e-02,0
stencil,10,2000,100,10,8,1.301431e-02,0
stencil,10,2000,100,10,9,1.304714e-02,0
stencil,15,5,100,10,0,6.793400e-05,0
stencil,15,5,100,10,1,7.049100e-05,0
stencil,15,5,100,10,2,7.316400e-05,0
stencil,15,5,100,10,3,6.790400e-05,0
stencil,15,5,100,10,4,7.249000e-05,0
stencil,15,5,100,10,5,7.694400e-05,0
stencil,15,5,100,10,6,7.356300e-05,0
stencil,15,5,100,10,7,6.774700e-05,0
stencil,15,5,100,10,8,6.781700e-05,0
stencil,15,5,100,10,9,6.751800e-05,0
stencil,15,10,100,10,0,8.697700e-05,0
stencil,15,10,100,10,1,8.524000e-05,0
stencil,15,10,100,10,2,8.533900e-05,0
stencil,15,10,100,10,3,8.451500e-05,0
stencil,15,10,100,10,4,8.262700e-05,0
stencil,15,10,100,10,5,9.148300e-05,0
stencil,15,10,100,10,6,8.421400e-05,0
stencil,15,10,100,10,7,8.103200e-05,0
stencil,15,10,100,10,8,8.355100e-05,0
stencil,15,10,100,10,9,8.371400e-05,0
stencil,15,15,100,10,0,2.028920e-04,0
stencil,15,15,100,10,1,2.007490e-04,0
stencil,15,15,100,10,2,2.086640e-04,0
stencil,15,15,100,10,3,1.982550e-04,0
stencil,15,15,100,10,4,1.973790e-04,0
stencil,15,15,100,10,5,2.005240e-04,0
stencil,15,15,100,10,6,2.020070e-04,0
stencil,15,15,100,10,7,2.118300e-04,0
stencil,15,15,100,10,8,2.016760e-04,0
stencil,15,15,100,10,9,1.942070e-04,0
stencil,15,20,100,10,0,1.489880e-04,0
stencil,15,20,100,10,1,1.577130e-04,0
stencil,15,20,100,10,2,1.452860e-04,0
stencil,15,20,100,10,3,1.498560e-04,0
stencil,15,20,100,10,4,1.736110e-04,0
stencil,15,20,100,10,5,1.734580e-04,0
stencil,15,20,100,10,6,1.717430e-04,0
stencil,15,20,100,10,7,1.689850e-04,0
stencil,15,20,100,10,8,1.693370e-04,0
stencil,15,20,100,10,9,1.687230e-04,0
stencil,15,25,100,10,0,1.873220e-04,0
stencil,15,25,100,10,1,1.872300e-04,0
stencil,15,25,100,10,2,1.849530e-04,0
stencil,15,25,100,10,3,1.848680e-04,0
stencil,15,25,100,10,4,1.801760e-04,0
stencil,15,25,100,10,5,1.858650e-04,0
stencil,15,25,100,10,6,1.848080e-04,0
stencil,15,25,100,10,7,1.854550e-04,0
stencil,15,25,100,10,8,2.115480e-04,0
stencil,15,25,100,10,9,2.114030e-04,0
stencil,15,30,100,10,0,2.233750e-04,0
stencil,15,30,100,10,1,2.218710e-04,0
stencil,15,30,100,10,2,2.219100e-04,0
stencil,15,30,100,10,3,2.232130e-04,0
stencil,15,30,100,10,4,2.318950e-04,0
stencil,15,30,100,10,5,2.228150e-04,0
stencil,15,30,100,10,6,2.256270e-04,0
stencil,15,30,100,10,7,2.246970e-04,0
stencil,15,30,100,10,8,2.361150e-04,0
stencil,15,30,100,10,9,2.629100e-04,0
stencil,15,35,100,10,0,4.130860e-04,0
stencil,15,35,100,10,1,3.981690e-04,0
stencil,15,35,100,10,2,4.058030e-04,0
stencil,15,35,100,10,3,4.069440e-04,0
stencil,15,35,100,10,4,4.107230e-04,0
